source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,pmra_pmdec_corr,ruwe,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,has_xp_sampled,has_mcmc_msc,teff_gspphot,ag_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
2927008220678979072,101.52176143956038,0.09606511,-20.752417763726154,0.14098617,1.640919038534143,0.1709609,26.60069,5.300413680258699,0.10409646,26.067267113938783,0.16324148,0.1844313,0.9802252,0.75448906,715.6665,18.856459,8.184485,13.19941,20.254677,10.391776,61.10246,17.741024,2.5136528,,false,false,3325.2085,0.3729,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.034802889408883306
2927009010952534400,101.4801062008522,0.086070955,-20.735265628193975,0.12844174,1.5638174876914885,0.15589298,11.571219,10.625168935995775,0.092550255,-4.582455666908314,0.14001954,0.17997208,1.0368674,0.8185382,861.2901,18.566896,7.4014378,21.252388,19.846733,6.828662,119.738045,17.466476,2.3802567,,false,false,3538.9573,0.427,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.034898414212586715
2927008534218797184,101.53001988791614,0.012816566,-20.754326060217938,0.019032586,1.6458533025361026,0.025224358,3.4844694,-3.341235594106706,0.013646117,-0.9887724727181137,0.022531843,0.26035008,1.4604592,3309.5935,8574.298,7.054934,3709.8325,4006.4817,7.4082484,5425.532,3653.973,6.504876,0.9033723,5.5961905,true,true,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.039135202867069736
2927009530643005440,101.55286870246161,0.33389246,-20.701070627987868,0.49801323,1.5642918648963036,0.6722882,5.65642,-5.341174272690975,0.39354107,-1.86197342655909,0.61222273,0.34640393,1.0771836,0.61288154,236.71964,20.28334,3.895687,9.6487055,21.40091,5.508032,33.834408,19.072008,2.3289013,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.041298974748341294
2927014650244020608,101.56678960697327,0.1329185,-20.710012678267013,0.19475263,1.627882928325293,0.25267404,4.172075,-4.0700566327197665,0.147054,-0.9169770492368196,0.21317594,0.14765328,1.0260923,0.7200939,518.6538,19.2567,4.869026,16.23948,20.593506,6.246095,69.76012,18.149857,2.4436493,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.05113548277242355
2927012348141811072,101.4442744705353,0.3276294,-20.689806766541356,0.438405,1.667238835081918,0.6090249,2.250195,-2.228344109581384,0.3505165,-0.3128254257351102,0.6007843,0.35057065,1.0119904,0.5319839,265.7391,20.311481,5.920247,14.8365,20.479364,5.489753,19.906172,19.651545,0.8278198,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.07036134216063729
2927007984464857216,101.49386131221443,0.15032817,-20.78795613115958,0.24647796,1.6001315498053346,0.30282715,4.639925,-4.124106310170251,0.17047164,2.1261818311004084,0.2803015,0.24063842,3.0577784,2.789209,596.05566,17.635447,11.252494,70.83693,18.08477,11.366371,261.11658,16.066755,2.018015,,false,true,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.07158892161678787
2927007881375881472,101.55368844353804,0.094243795,-20.781058378058344,0.14699891,1.5574637419653756,0.18014659,1.6466,-1.211962499009327,0.10261762,1.1146473021036245,0.1583806,0.24389713,1.0684234,2.2647474,318.74863,18.541197,39.05583,9.016231,18.971766,43.693317,71.13921,16.016584,2.9551811,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.07317066806842472
2927013069696087808,101.47407834866308,0.2843083,-20.651988637077395,0.4181284,1.6323597382293455,0.57675874,4.728391,-4.452788511183755,0.32308072,-1.5907101584511136,0.52182144,0.1290328,1.068992,0.54253286,268.8471,20.277538,3.6856904,10.627137,21.356205,4.615623,39.961365,19.08322,2.2729855,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.075883143556789
2927012927959699712,101.44515679150788,0.14931336,-20.67006978672887,0.22244959,1.5977877113350978,0.3055788,4.5645638,-4.388526546804006,0.16456226,-1.2554192481117719,0.268534,0.20992193,1.0248644,0.6475997,480.623,19.45459,3.65134,13.692707,21.091188,6.4569774,63.038013,18.223816,2.8673725,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.07982937130892172
2927015887202726656,101.54960463922491,0.13760391,-20.645458588971604,0.20430337,1.5347433714063798,0.27269816,4.2852516,-4.07522411703978,0.15216213,-1.3251154541003267,0.22500156,0.14901394,1.0156776,0.7593784,460.23508,19.328772,5.1780467,15.036786,20.610239,5.1657014,80.24249,18.204062,2.4061775,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.0808161318464165
2926996130345451136,101.55239982606923,0.49063337,-20.792173252132383,0.73208874,1.6718575869104948,0.9520339,3.576113,-1.8442788506884116,0.51214916,3.0638569187697127,0.7966784,0.19613513,1.023945,0.66357607,152.75053,20.672684,8.929621,8.47512,20.641094,6.9209123,22.446117,19.269634,1.37146,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.08231030427080945
2927007675217799168,101.42916594533929,0.26845652,-20.749223198012125,0.38690704,1.530306666911215,0.46188128,4.7932177,-4.721879176575023,0.28218797,-0.8238890932967448,0.46710482,0.15610974,1.010071,0.48620126,302.41956,20.268803,9.683333,6.7969136,20.7927,7.2596645,26.652359,19.031265,1.7614346,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.08407919938450682
2927013104064166784,101.47512810290982,0.04163432,-20.641114561494092,0.059391193,1.5760654678575876,0.07989508,4.663997,-4.488175626502757,0.04711762,-1.268522742893379,0.07170948,0.24898018,1.016075,1.539405,1255.1577,17.472239,7.7240887,75.91504,18.418104,5.9252577,329.21683,16.522423,1.8956814,,false,true,4199.32,0.5532,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.08517769980485496
2927014508510747264,101.60428614254455,0.09101654,-20.702883617284808,0.12777701,1.5714396970450482,0.1636132,27.69157,-3.9701487612178625,0.101013765,-27.40549131192019,0.14103636,0.12810992,0.99275905,0.78405714,764.6544,18.742834,6.0319643,26.580128,19.826002,6.063491,110.3094,17.684557,2.1414452,,false,false,3503.8936,0.1421,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.0869168382389337
2927018906554354816,101.52524886591729,0.21377625,-20.6274237931213,0.31197155,1.556817427928798,0.41216376,7.9426785,7.750808392265522,0.23526658,-1.7352555773718776,0.34699705,0.1043382,1.025641,0.61851823,334.71262,19.897305,4.995568,9.848223,21.108685,5.376269,47.57754,18.728188,2.380497,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.09192141017818362
2927012996680358400,101.43064970134374,0.12151206,-20.65978438266741,0.184055,1.5563157224686266,0.23624906,4.237422,-4.132379322938226,0.13446929,-0.9376502448151418,0.21724415,0.30756006,1.0294197,0.7291486,648.84814,18.99997,5.2765303,19.644302,20.29958,4.905957,112.837234,17.889956,2.409624,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.0968595739720508
2927007292965354112,101.44691582450271,0.2723275,-20.797672206190036,0.42539918,1.577094192631937,0.5255286,3.3431299,-0.252608174018569,0.28668246,3.3335726654256184,0.47836784,0.30649436,1.2233524,0.73496413,270.93454,19.93954,4.489926,22.730968,20.316399,3.7991993,48.04525,19.09454,1.221859,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10028349186776464
2926996439590895488,101.58115560429223,0.05587404,-20.796474688039993,0.08191835,1.5673733422118368,0.10362702,4.4538393,-4.299171149744708,0.061668262,-1.1635335666126763,0.09213948,0.20171978,1.0177854,1.158331,996.8663,18.031193,6.0201855,51.985867,19.099804,6.9737973,178.49513,17.010157,2.0896473,,false,true,3557.4507,0.2641,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10067602274930522
2927019082650129920,101.49194741488564,0.6665133,-20.617193261485028,0.9941077,1.627455338243968,1.2127616,2.055492,-0.3809553994415812,0.711952,2.019881120529333,1.2126101,0.5174098,1.0574769,0.7122625,136.41508,20.71861,,,,,,,,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10330004067807688
2927019013938921728,101.50054322423966,0.074881315,-20.615585573055345,0.110082574,1.6093236050227597,0.15144452,9.503878,2.553321551624974,0.08659885,9.154465625970971,0.12861803,0.13885874,6.0654373,16.962072,1021.49445,15.09058,8.813688,1046.273,15.426536,8.300021,1512.6034,14.500885,0.9256506,,false,true,5632.7134,0.2173,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1036771620916301
2927002589984001024,101.62265162259476,0.012890554,-20.734975153201706,0.018243397,1.6545547473666904,0.023718396,15.928432,-7.684550424791436,0.0148468,13.952155196854328,0.021723181,0.28889105,1.0535164,3.164045,5663.106,15.054124,12.588223,661.3795,15.537504,9.466975,1444.5507,14.408035,1.1294689,,false,true,4994.923,0.1324,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10394430443933757
2927006266468657536,101.47506189471406,0.29057407,-20.81913788181032,0.4431581,1.6678863358495923,0.57588637,6.04103,3.833748456796331,0.30808812,4.6686632014122225,0.5188635,0.30255628,1.018619,0.5343215,283.131,20.237892,4.4213753,7.832186,21.48994,4.550809,43.269627,19.012217,2.477724,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10656583122372364
2927010591500956928,101.40257124402336,0.16392651,-20.755658346124626,0.24407059,1.6096807667737114,0.31915137,4.330669,-4.051086869886729,0.17507298,-1.5308124713239442,0.28858972,0.12184996,1.0944163,0.5796561,499.26233,19.533619,3.9527326,13.910756,20.987923,4.413108,83.50862,18.331705,2.6562176,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10962818834781349
2927002521264528128,101.6278563999759,0.011305016,-20.744138835423886,0.015465042,1.5268700376552922,0.020175999,4.92252,-0.4450271891010356,0.012591166,-4.902362466271741,0.017880492,0.23913513,1.034839,9.851679,2464.6858,14.724187,19.523687,620.93915,15.129515,20.512638,845.5071,14.150048,0.97946644,0.8216676,true,true,5392.789,0.1439,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.11050148735199629
2927015955913729280,101.60172977892707,0.3768728,-20.644811806647194,0.50996417,1.6565464110881523,0.6991926,5.53424,-5.446460228481692,0.4062343,-0.9817738979958273,0.5964347,0.171817,1.0965464,0.6277673,213.06677,20.37158,4.5401287,9.386762,21.264582,5.3606143,42.89284,18.843897,2.4206848,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.11114704341873548
2927016299511106816,101.57250519061935,0.48611367,-20.621875886002393,0.7046765,1.5641215328165674,1.0235333,3.742629,-3.5415905080343535,0.5401693,-1.2101278932348465,0.82920915,0.30837587,1.0602535,0.70327085,154.16948,20.599564,6.520378,7.855412,21.064938,4.534122,39.33683,19.119663,1.9452744,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.11166395026830168
2927019185733185664,101.49861585048245,1.04213,-20.60528856507151,1.4510889,1.5551017405182406,2.81298,2.6897173,2.522452419648877,1.0475838,-0.9337095586477602,1.9681062,0.49201316,1.1128668,0.8978789,98.7482,20.817999,5.7496533,8.562457,21.107943,8.951787,6.9542236,20.262499,0.8454437,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.11411291065051543
2927007469059545472,101.41684913338108,0.32905078,-20.789790491318186,0.4405579,1.5292409738013304,0.6100191,16.440178,-0.45338975421217775,0.3353975,16.433924283237747,0.5086051,0.2192747,1.0321964,0.64029926,242.1111,20.211372,39.93074,7.0921555,19.208328,32.633312,12.476983,18.223469,0.98485947,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.11459915055957545
2927002516962323328,101.64210939448469,0.12933648,-20.739368158352093,0.18279919,1.647252617012328,0.24174014,22.511175,-21.8040776825717,0.1411083,5.597788496794166,0.20284304,0.1413596,0.99825597,0.7103426,525.1526,19.257984,4.958898,16.213469,20.57539,6.589608,64.06279,18.184233,2.3911572,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.12261446272052483
2927010969459274496,101.38146202748693,0.35323074,-20.718389835276167,0.50777495,1.6645747221420926,0.7055913,0.8533597,-0.7535897624224217,0.38963318,0.4004063269187102,0.62641424,0.3904891,1.0429347,0.49067888,265.84415,20.398806,6.8244376,9.906083,20.76362,8.482461,12.876037,19.652136,1.1114845,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.12293748375615518
2927010664522646784,101.38392714616569,0.026811965,-20.74312211702201,0.03558847,1.5670596016483465,0.04583076,15.218727,1.8986177769165493,0.028918827,-15.099830952948945,0.04396911,0.13493869,1.0136036,1.7685003,2568.7102,16.544065,7.7697034,203.16296,17.34292,11.942597,358.521,15.668862,1.674058,,false,true,4399.3765,0.4521,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.12308591916344933
2927019872932397824,101.45332592582463,0.02716504,-20.605457224727612,0.038055703,1.5804443073111027,0.051560782,24.609545,-8.818595157942429,0.030054975,-22.975248955955497,0.046843857,0.14358407,0.99286926,1.596382,2319.398,16.766087,6.814898,181.16153,17.60973,8.125839,441.1896,15.861662,1.7480679,,false,true,4207.417,0.3143,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.12614301902230593
2927019288818521344,101.56930085552719,0.2818348,-20.60058322062864,0.41869015,1.5360453644993015,0.5762733,5.462684,-1.278404557175491,0.31067324,-5.310988626823974,0.49428716,0.14815608,1.0504856,0.6061865,258.82697,20.198328,6.3399715,5.7447944,21.435137,9.521987,24.143623,18.84407,2.5910664,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.12929389916965206
2927019872924152320,101.45344258936541,0.46009573,-20.598219530593227,0.6430795,1.6481057710442393,0.9855381,3.4674885,-3.46736068738047,0.5045198,0.029769022720926457,0.782078,0.14631058,1.0153883,0.60639733,179.91997,20.592775,5.2242136,7.7400336,21.321632,6.3446064,11.373867,20.102114,1.2195187,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.13262901031955746
2927002658699388672,101.65513449966971,0.56887597,-20.7283783085741,0.858812,1.5277555360780584,1.0930446,1.5054054,-0.5593140605656179,0.67477435,1.3976456336761076,1.0331892,0.36473006,1.0004215,0.64857423,158.29675,20.658787,5.447164,10.628398,20.931946,5.91145,14.597014,19.908,1.0239449,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.13339005987015692
2927015161342731392,101.64088609724952,0.09006588,-20.659149934638453,0.12519845,1.666075802349487,0.16887532,6.465502,-1.9498988520236868,0.10107122,6.164463512170201,0.14268611,0.12113788,0.9722254,0.9039202,690.15,18.699682,4.9997854,20.971277,20.287102,7.522914,105.6452,17.497305,2.7897968,,false,false,3444.102,0.6205,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1336871801315028
2927014169207714944,101.4227807774412,0.17573681,-20.614136424179318,0.254555,1.5705100974318245,0.34098545,4.4590344,-4.36604811421979,0.19161144,-0.905877447950205,0.3064822,0.10338456,1.0301363,0.5926474,413.62036,19.713871,3.5196393,13.182925,21.172268,5.279298,57.764503,18.537302,2.634966,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1342601982490173
2927010454061367040,101.38399780284587,0.14079966,-20.778706583016803,0.20992544,1.5669693808443566,0.2825294,4.7041345,-4.528070157637458,0.1487367,-1.2749360713869904,0.24538939,0.16186073,0.966178,0.6551778,496.61102,19.406427,3.822223,16.20467,20.858652,4.3951154,89.8908,18.256182,2.6024704,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.13468892122386242
2926995546237679616,101.62580280542177,0.015246332,-20.804221395361655,0.023398396,1.5597732286682107,0.029754335,3.5829206,-3.169829835176075,0.01674171,-1.6701791558807901,0.025817538,0.20518747,1.7866683,167.84955,2827.4104,11.496594,124.4262,2499.457,11.606648,93.02919,2602.2957,11.287956,0.3186922,27.322111,true,true,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1359179983259788
2926995546237677184,101.62997162882252,0.03024803,-20.80476271879414,0.04581888,1.5782704225110729,0.059440415,7.647147,7.646033867536673,0.032679867,0.13048546734587446,0.04993258,0.23627952,1.0305362,1.688448,2052.246,16.838074,7.330844,165.35959,17.629583,8.633799,373.43668,15.976849,1.6527348,,false,true,4464.807,0.4655,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1393014430747639
2927020074785586688,101.45085652826836,0.06746131,-20.590807188330242,0.093969636,1.6080315413662623,0.12699716,4.4092984,-4.141183279133034,0.07519913,-1.5141044827961643,0.11506432,0.10828202,0.9799735,1.0628191,842.26904,18.30759,6.1720343,30.878061,19.638346,8.611672,112.033104,17.28681,2.3515358,,false,false,3517.1526,0.367,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1403762831325928
2926994171840793600,101.51603461659616,0.8951588,-20.861453807548063,1.6559129,1.5758097466123304,1.9574862,7.0429015,5.6057485062721675,0.932492,-4.263571576074099,1.6010537,0.61628,1.0528361,0.693574,124.30572,20.848408,7.455848,6.5516872,21.116417,6.8299675,16.886503,19.593,1.5234165,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.14286774022145274
2927013615154527488,101.37397773564521,0.11268641,-20.654578391815672,0.17255196,1.5284608311368184,0.22830595,0.8838374,-0.10820109428930397,0.121926494,-0.8771893283696645,0.20116393,0.08749994,0.9878508,0.72392946,571.73267,19.145144,4.467553,17.286434,20.619104,5.909117,84.44251,18.002686,2.6164188,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.14488515018790882
2927020113442227968,101.46355446691098,0.3143256,-20.58096064337551,0.42801887,1.6053933868022396,0.61513126,3.4605446,-0.0423261659541061,0.34547162,3.460285731156042,0.47782645,-8.904079E-5,1.0307213,0.56168556,221.81943,20.448635,4.348693,12.681489,20.98472,5.6443496,20.002674,19.61614,1.3685799,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.14519343720670308
2927013722534791296,101.38509517377409,0.39187053,-20.635985944957763,0.5768862,1.5686277851029444,0.7948307,5.1282916,-2.101414641187265,0.44341382,-4.677972832689374,0.7160259,0.004856678,1.0917885,0.5536026,195.15126,20.603443,4.463076,9.016589,21.32685,6.098541,19.852654,19.540285,1.7865658,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1453447806619867
2927014267990712576,101.42026077874607,0.06681197,-20.597614936300733,0.09451905,1.6509577230925074,0.12397238,12.013845,10.427719884729113,0.073833115,-5.966165964747371,0.11644696,0.11934068,1.0199733,0.89250106,1016.06177,18.293545,6.704931,31.279684,19.5344,7.0263186,148.37766,17.202654,2.331747,,false,false,3602.6377,0.4207,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.14884582795181675
2927005991593492608,101.41867577516281,0.5977485,-20.84160082630348,0.9785988,1.5625394756808295,1.6035942,2.4761906,0.8638481978524448,0.597155,-2.320621981986111,0.9155934,0.03334064,0.87362576,0.65851694,131.08647,20.847055,5.153796,5.6589513,21.676384,7.5650506,11.253455,19.922651,1.7537327,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1512806247700529
2927013683874079616,101.37328924651933,0.090775214,-20.63769181513566,0.13214664,1.6223327972473374,0.16497801,7.575133,-7.239274750334481,0.099434555,-2.230591814911073,0.16007246,0.0390629,0.99817425,0.7809672,739.99774,18.78271,5.2250614,24.106388,20.087984,4.9655046,135.85663,17.675285,2.4126987,,false,false,3470.419,0.3968,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.15365335027857144
2926995340079275648,101.62407714056285,0.009693639,-20.837227429619233,0.013919052,1.532187392829919,0.018080067,4.8137493,-3.6960899476392104,0.010348011,3.084007724465235,0.015884085,0.19153118,1.0138755,40.47226,768.0241,14.456037,72.44634,213.81378,14.863412,78.28278,286.02792,13.872708,0.9907036,30.232946,true,true,5191.675,0.0539,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.15771371960361016
2927017605185209088,101.6415086460854,0.6859131,-20.611923781171058,1.1098393,1.6199221134735033,1.3699781,0.7535076,-0.5545957446986595,0.8201336,0.5100954076233802,1.312445,0.434691,0.9840374,0.6985406,122.911865,20.852903,6.529997,6.755751,21.227076,6.7461495,12.875566,19.900839,1.3262367,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.16082162930735444
2927201945181096064,101.41355375068939,0.3802675,-20.58534824985893,0.5534865,1.643053073402966,0.74676955,1.5208079,0.7332687246726413,0.4194215,-1.3323564221001254,0.6378554,0.12105684,0.96349764,0.6053057,185.93007,20.559055,16.41792,4.5575466,20.65342,15.08251,4.7325616,20.11397,0.5394497,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1624875292566346
2926995271351743232,101.65094282258713,0.19533789,-20.819306306236676,0.30231908,1.582116317469048,0.38332832,14.732861,-13.000366609389372,0.2072688,6.931640192049517,0.31727085,0.032389186,1.0475287,0.6116742,380.10507,19.771307,6.430525,8.960269,20.937124,5.2772393,56.19062,18.567719,2.3694057,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1637020624272128
2927017948778329984,101.61176777273107,0.32227874,-20.57978779567164,0.44356295,1.654762482233896,0.63535315,2.8774126,0.00801488531770203,0.36413,-2.877401299829397,0.49925545,0.08984745,1.0419939,0.5773842,231.14229,20.374006,3.057542,9.840645,21.642551,5.0752606,29.519142,19.30899,2.333561,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.16683123039298708
2927010316622433792,101.34254691194411,0.11965626,-20.77466429180523,0.16418159,1.5297350667558753,0.21941976,19.178717,9.124946747000031,0.12693039,-16.86886204871749,0.2001633,0.14150983,1.0568012,0.6815548,677.7351,19.025965,4.2681723,19.673508,20.528233,5.2092576,115.00384,17.804174,2.7240582,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.16887816310900775
2927005540618390016,101.43664178149474,0.06668579,-20.873324897450846,0.09430509,1.6097786654288893,0.120477565,7.9868917,4.290372889516571,0.06940006,-6.7367012332509315,0.110596664,0.19336244,1.0064371,0.90797126,1090.2631,18.198359,5.324921,38.02081,19.572706,4.791063,243.31447,17.081396,2.4913101,,false,true,3550.5342,0.4672,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.17034372300785372
2926995168280570368,101.64612370170153,0.008945991,-20.83679208684536,0.012390567,1.6698055106968501,0.016472349,11.252909,-9.240571374756515,0.009724665,6.421821338524625,0.014099918,0.2281622,1.0206664,5.9635954,6835.232,14.161714,13.959793,1512.7391,14.526935,12.902978,2177.2957,13.626377,0.9005575,27.992428,true,true,5412.3877,0.0033,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.17169950074233983
2926993823947557120,101.46675981180043,0.08428473,-20.886121352305832,0.12317249,1.6218656275670313,0.1589311,4.8032255,-4.630473119940181,0.08712193,-1.2765940218692469,0.1372236,0.19316752,1.0112598,0.8150112,857.896,18.57587,6.86133,24.579681,19.77108,7.105793,112.36237,17.492311,2.2787685,,false,false,3565.324,0.3857,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.17296920312857492
2927012073264252928,101.33590526683133,0.32941407,-20.66782304278751,0.31265903,1.6684173054991982,0.11401348,11.394105,-10.941859508198444,0.3715187,3.1782618249960377,0.38167128,0.9464726,1.6341618,14.311598,326.98242,16.511835,11.76315,1347.2152,14.83864,146.86365,167.64682,13.769622,1.0690184,,false,true,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1731911560230979
2927011175616051712,101.32857144628558,0.065023676,-20.73613944510918,0.08260494,1.641575861300106,0.11592917,4.084182,-3.983727013898006,0.06752878,-0.9002544147894365,0.097180806,0.3856086,1.3569329,2.200281,1104.2284,17.223524,14.118605,89.98367,17.578653,21.509256,191.50056,15.710907,1.8677464,,false,true,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.17328559303969668
2927012073271894016,101.3358073789233,0.034940228,-20.667644439781828,0.046463184,1.6419771891188333,0.061789256,11.430104,-11.130905721799454,0.03695601,2.598117413859007,0.055319972,0.2952768,2.8608005,11.586508,2508.5327,14.528936,20.100746,807.6002,14.812521,36.675648,672.0962,13.768373,1.0441484,-31.93804,true,true,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1733312352254822
2926995168280570240,101.64781736415856,0.0062830267,-20.837917620696622,0.008790454,1.6336512547668693,0.011688443,11.304736,-9.323454904579801,0.0068183006,6.392984365745898,0.009866256,0.19821408,1.0129108,17.431072,6206.982,13.101855,23.97727,2524.6748,13.38353,20.305796,3374.162,12.658431,0.7250986,30.803324,true,true,5941.257,8.0E-4,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.173622810888293
2927005544914497664,101.4353139325304,0.2937839,-20.87780559958888,0.4135503,1.5549851626711537,0.5636753,0.9681571,0.21032869734785672,0.29553536,0.9450344322156587,0.48496422,0.28891334,1.0338204,0.54964215,272.20898,20.24991,3.622067,15.342452,20.976414,3.8259113,35.246162,19.423279,1.5531349,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.17493382075736327
2926993244135315584,101.54266313920088,0.0085218595,-20.89147712588888,0.011687611,1.6389739642402312,0.016029127,9.252171,-3.6444783015215503,0.009128393,8.504141971999957,0.013913735,0.27050242,1.0308658,12.0601015,3974.324,13.985831,21.40839,1162.0214,14.349047,23.914303,1372.2245,13.457688,0.8913584,44.653492,true,true,5490.943,0.0414,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.17508580559322146
2926993106688802688,101.58588591843537,0.46476182,-20.8883687461204,0.70496875,1.6559908627695792,0.96858853,17.393322,6.950706554100243,0.49914423,-15.94413082375793,0.7522021,0.24369262,1.1267109,0.59083205,180.27269,20.618881,4.82068,7.5894747,21.430243,5.541613,21.823542,19.541492,1.8887501,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.18295086177583939
